nohup: ignoring input
# train_loss	 0.0057102	 valid_loss	 0.0041145
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9894 
# Seg-Dice	 0.9711 
# Seg-FBeta	 0.9861 
# Seg-MIoU	 0.4720 
##############################################


#S EarlyStopping counter: 3 out of 5
####### validation epoch=32 step=8000 #######
# train_loss	 0.0056878	 valid_loss	 0.0040917
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9894 
# Seg-Dice	 0.9714 
# Seg-FBeta	 0.9862 
# Seg-MIoU	 0.4722 
##############################################


#S Seg-MIoU increase (0.472291 --> 0.472938).  Saving model ...
####### validation epoch=33 step=8250 #######
# train_loss	 0.0056392	 valid_loss	 0.0040503
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9895 
# Seg-Dice	 0.9722 
# Seg-FBeta	 0.9865 
# Seg-MIoU	 0.4729 
##############################################


#S Seg-MIoU increase (0.472938 --> 0.473067).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0055974	 valid_loss	 0.0039871
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9723 
# Seg-FBeta	 0.9866 
# Seg-MIoU	 0.4731 
##############################################


#S Seg-MIoU increase (0.473067 --> 0.473182).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0055202	 valid_loss	 0.0039154
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9897 
# Seg-Dice	 0.9724 
# Seg-FBeta	 0.9867 
# Seg-MIoU	 0.4732 
##############################################


#S Seg-MIoU increase (0.473182 --> 0.474257).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0054142	 valid_loss	 0.0038251
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9900 
# Seg-Dice	 0.9736 
# Seg-FBeta	 0.9872 
# Seg-MIoU	 0.4743 
##############################################


#S Seg-MIoU increase (0.474257 --> 0.474858).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0052949	 valid_loss	 0.0036976
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9902 
# Seg-Dice	 0.9742 
# Seg-FBeta	 0.9875 
# Seg-MIoU	 0.4749 
##############################################


#S Seg-MIoU increase (0.474858 --> 0.475587).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0051474	 valid_loss	 0.0035843
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9905 
# Seg-Dice	 0.9750 
# Seg-FBeta	 0.9878 
# Seg-MIoU	 0.4756 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=39 step=9750 #######
# train_loss	 0.0049965	 valid_loss	 0.0034619
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9907 
# Seg-Dice	 0.9747 
# Seg-FBeta	 0.9879 
# Seg-MIoU	 0.4753 
##############################################


#S Seg-MIoU increase (0.475587 --> 0.477120).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0048442	 valid_loss	 0.0033351
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9910 
# Seg-Dice	 0.9766 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4771 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0048442	 valid_loss	 0.0033351
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9910 
# Seg-Dice	 0.9766 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4771 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.280509).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.1458787	 valid_loss	 0.0448247
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9719 
# Seg-AP	 0.9437 
# Seg-Dice	 0.7187 
# Seg-FBeta	 0.8604 
# Seg-MIoU	 0.2805 
############################################


#S Seg-MIoU increase (0.280509 --> 0.358391).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0347705	 valid_loss	 0.0246229
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9858 
# Seg-AP	 0.9565 
# Seg-Dice	 0.8350 
# Seg-FBeta	 0.9211 
# Seg-MIoU	 0.3584 
############################################


#S Seg-MIoU increase (0.358391 --> 0.389457).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.0231261	 valid_loss	 0.0179160
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9898 
# Seg-AP	 0.9620 
# Seg-Dice	 0.8757 
# Seg-FBeta	 0.9408 
# Seg-MIoU	 0.3895 
############################################


#S Seg-MIoU increase (0.389457 --> 0.411894).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.0183862	 valid_loss	 0.0146660
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9923 
# Seg-AP	 0.9656 
# Seg-Dice	 0.9033 
# Seg-FBeta	 0.9536 
# Seg-MIoU	 0.4119 
#############################################


#S Seg-MIoU increase (0.411894 --> 0.422605).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.0158735	 valid_loss	 0.0128378
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9934 
# Seg-AP	 0.9686 
# Seg-Dice	 0.9161 
# Seg-FBeta	 0.9596 
# Seg-MIoU	 0.4226 
#############################################


#S Seg-MIoU increase (0.422605 --> 0.430882).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.0143718	 valid_loss	 0.0116774
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9942 
# Seg-AP	 0.9704 
# Seg-Dice	 0.9257 
# Seg-FBeta	 0.9640 
# Seg-MIoU	 0.4309 
#############################################


#S Seg-MIoU increase (0.430882 --> 0.433964).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.0134322	 valid_loss	 0.0109876
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9945 
# Seg-AP	 0.9718 
# Seg-Dice	 0.9293 
# Seg-FBeta	 0.9658 
# Seg-MIoU	 0.4340 
#############################################


#S Seg-MIoU increase (0.433964 --> 0.437015).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.0128278	 valid_loss	 0.0105538
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9948 
# Seg-AP	 0.9726 
# Seg-Dice	 0.9328 
# Seg-FBeta	 0.9674 
# Seg-MIoU	 0.4370 
#############################################


#S Seg-MIoU increase (0.437015 --> 0.439098).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.0124664	 valid_loss	 0.0102792
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9950 
# Seg-AP	 0.9732 
# Seg-Dice	 0.9351 
# Seg-FBeta	 0.9684 
# Seg-MIoU	 0.4391 
#############################################


#S Seg-MIoU increase (0.439098 --> 0.441220).  Saving model ...
####### validation epoch=10 step=2500 #######
# train_loss	 0.0122449	 valid_loss	 0.0100908
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9952 
# Seg-AP	 0.9735 
# Seg-Dice	 0.9375 
# Seg-FBeta	 0.9694 
# Seg-MIoU	 0.4412 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=2750 #######
# train_loss	 0.0120727	 valid_loss	 0.0100012
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9950 
# Seg-AP	 0.9738 
# Seg-Dice	 0.9355 
# Seg-FBeta	 0.9688 
# Seg-MIoU	 0.4394 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=12 step=3000 #######
# train_loss	 0.0119330	 valid_loss	 0.0098225
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9741 
# Seg-Dice	 0.9368 
# Seg-FBeta	 0.9694 
# Seg-MIoU	 0.4405 
##############################################


#S Seg-MIoU increase (0.441220 --> 0.442577).  Saving model ...
####### validation epoch=13 step=3250 #######
# train_loss	 0.0117191	 valid_loss	 0.0095957
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9746 
# Seg-Dice	 0.9391 
# Seg-FBeta	 0.9704 
# Seg-MIoU	 0.4426 
##############################################


#S Seg-MIoU increase (0.442577 --> 0.443677).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.0114175	 valid_loss	 0.0092721
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9754 
# Seg-Dice	 0.9403 
# Seg-FBeta	 0.9711 
# Seg-MIoU	 0.4437 
##############################################


#S Seg-MIoU increase (0.443677 --> 0.446286).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.0110052	 valid_loss	 0.0088346
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9765 
# Seg-Dice	 0.9432 
# Seg-FBeta	 0.9724 
# Seg-MIoU	 0.4463 
##############################################


#S Seg-MIoU increase (0.446286 --> 0.448986).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.0104868	 valid_loss	 0.0083015
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9778 
# Seg-Dice	 0.9462 
# Seg-FBeta	 0.9739 
# Seg-MIoU	 0.4490 
##############################################


#S Seg-MIoU increase (0.448986 --> 0.452581).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.0099145	 valid_loss	 0.0077211
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9791 
# Seg-Dice	 0.9502 
# Seg-FBeta	 0.9758 
# Seg-MIoU	 0.4526 
##############################################


#S Seg-MIoU increase (0.452581 --> 0.455024).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0092928	 valid_loss	 0.0071396
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9807 
# Seg-Dice	 0.9529 
# Seg-FBeta	 0.9772 
# Seg-MIoU	 0.4550 
##############################################


#S Seg-MIoU increase (0.455024 --> 0.457838).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0086863	 valid_loss	 0.0065963
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9967 
# Seg-AP	 0.9820 
# Seg-Dice	 0.9560 
# Seg-FBeta	 0.9787 
# Seg-MIoU	 0.4578 
##############################################


#S Seg-MIoU increase (0.457838 --> 0.459630).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0081259	 valid_loss	 0.0061141
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9832 
# Seg-Dice	 0.9579 
# Seg-FBeta	 0.9797 
# Seg-MIoU	 0.4596 
##############################################


#S Seg-MIoU increase (0.459630 --> 0.462439).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0076327	 valid_loss	 0.0056836
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9971 
# Seg-AP	 0.9843 
# Seg-Dice	 0.9610 
# Seg-FBeta	 0.9811 
# Seg-MIoU	 0.4624 
##############################################


#S Seg-MIoU increase (0.462439 --> 0.464594).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0071974	 valid_loss	 0.0053322
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9852 
# Seg-Dice	 0.9633 
# Seg-FBeta	 0.9822 
# Seg-MIoU	 0.4646 
##############################################


#S Seg-MIoU increase (0.464594 --> 0.465694).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0068489	 valid_loss	 0.0050495
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9860 
# Seg-Dice	 0.9645 
# Seg-FBeta	 0.9829 
# Seg-MIoU	 0.4657 
##############################################


#S Seg-MIoU increase (0.465694 --> 0.467159).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0065638	 valid_loss	 0.0048239
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9864 
# Seg-Dice	 0.9660 
# Seg-FBeta	 0.9836 
# Seg-MIoU	 0.4672 
##############################################


#S Seg-MIoU increase (0.467159 --> 0.468201).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0063334	 valid_loss	 0.0046499
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9870 
# Seg-Dice	 0.9671 
# Seg-FBeta	 0.9841 
# Seg-MIoU	 0.4682 
##############################################


#S Seg-MIoU increase (0.468201 --> 0.468299).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0061622	 valid_loss	 0.0045291
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9873 
# Seg-Dice	 0.9672 
# Seg-FBeta	 0.9842 
# Seg-MIoU	 0.4683 
##############################################


#S Seg-MIoU increase (0.468299 --> 0.469578).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0060450	 valid_loss	 0.0044217
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9875 
# Seg-Dice	 0.9686 
# Seg-FBeta	 0.9848 
# Seg-MIoU	 0.4696 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=7000 #######
# train_loss	 0.0059542	 valid_loss	 0.0043845
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9877 
# Seg-Dice	 0.9684 
# Seg-FBeta	 0.9848 
# Seg-MIoU	 0.4694 
##############################################


#S Seg-MIoU increase (0.469578 --> 0.469740).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0058930	 valid_loss	 0.0043244
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9878 
# Seg-Dice	 0.9688 
# Seg-FBeta	 0.9849 
# Seg-MIoU	 0.4697 
##############################################


#S Seg-MIoU increase (0.469740 --> 0.470531).  Saving model ...
####### validation epoch=30 step=7500 #######
# train_loss	 0.0058558	 valid_loss	 0.0043026
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9879 
# Seg-Dice	 0.9696 
# Seg-FBeta	 0.9852 
# Seg-MIoU	 0.4705 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=7750 #######
# train_loss	 0.0058381	 valid_loss	 0.0042865
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9879 
# Seg-Dice	 0.9687 
# Seg-FBeta	 0.9849 
# Seg-MIoU	 0.4696 
##############################################


#S Seg-MIoU increase (0.470531 --> 0.470743).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0058083	 valid_loss	 0.0042577
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9880 
# Seg-Dice	 0.9698 
# Seg-FBeta	 0.9854 
# Seg-MIoU	 0.4707 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=8250 #######
# train_loss	 0.0057706	 valid_loss	 0.0042202
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9881 
# Seg-Dice	 0.9697 
# Seg-FBeta	 0.9853 
# Seg-MIoU	 0.4706 
##############################################


#S Seg-MIoU increase (0.470743 --> 0.470860).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0057198	 valid_loss	 0.0041820
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9883 
# Seg-Dice	 0.9700 
# Seg-FBeta	 0.9855 
# Seg-MIoU	 0.4709 
##############################################


#S Seg-MIoU increase (0.470860 --> 0.471008).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0056398	 valid_loss	 0.0040890
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9884 
# Seg-Dice	 0.9701 
# Seg-FBeta	 0.9856 
# Seg-MIoU	 0.4710 
##############################################


#S Seg-MIoU increase (0.471008 --> 0.471880).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0055397	 valid_loss	 0.0039893
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9887 
# Seg-Dice	 0.9711 
# Seg-FBeta	 0.9860 
# Seg-MIoU	 0.4719 
##############################################


#S Seg-MIoU increase (0.471880 --> 0.472601).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0054204	 valid_loss	 0.0038739
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9889 
# Seg-Dice	 0.9718 
# Seg-FBeta	 0.9864 
# Seg-MIoU	 0.4726 
##############################################


#S Seg-MIoU increase (0.472601 --> 0.473632).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0052788	 valid_loss	 0.0037657
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9893 
# Seg-Dice	 0.9729 
# Seg-FBeta	 0.9868 
# Seg-MIoU	 0.4736 
##############################################


#S Seg-MIoU increase (0.473632 --> 0.473909).  Saving model ...
####### validation epoch=39 step=9750 #######
# train_loss	 0.0051285	 valid_loss	 0.0036248
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9897 
# Seg-Dice	 0.9732 
# Seg-FBeta	 0.9871 
# Seg-MIoU	 0.4739 
##############################################


#S Seg-MIoU increase (0.473909 --> 0.474719).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0049748	 valid_loss	 0.0034869
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9741 
# Seg-FBeta	 0.9875 
# Seg-MIoU	 0.4747 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0049748	 valid_loss	 0.0034869
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9741 
# Seg-FBeta	 0.9875 
# Seg-MIoU	 0.4747 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs16-lr2.0e-03-BCE-SGD-S4 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.265760).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.1613204	 valid_loss	 0.0454447
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9684 
# Seg-AP	 0.9403 
# Seg-Dice	 0.6940 
# Seg-FBeta	 0.8457 
# Seg-MIoU	 0.2658 
############################################


#S Seg-MIoU increase (0.265760 --> 0.358927).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.0350648	 valid_loss	 0.0247452
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9859 
# Seg-AP	 0.9540 
# Seg-Dice	 0.8357 
# Seg-FBeta	 0.9211 
# Seg-MIoU	 0.3589 
############################################


#S Seg-MIoU increase (0.358927 --> 0.394155).  Saving model ...
